episode,scenario,agent,step,pos_x,pos_y,action,collected,done
6,scenario1,RandomAgent,62,4,2,left,0,False
6,scenario1,RandomAgent,63,4,1,left,0,False
6,scenario1,RandomAgent,64,4,0,left,0,False
6,scenario1,RandomAgent,65,4,0,collect,0,False
6,scenario1,RandomAgent,66,4,0,left,0,False
6,scenario1,RandomAgent,67,4,0,down,0,False
6,scenario1,RandomAgent,68,4,0,left,0,False
6,scenario1,RandomAgent,69,4,0,collect,0,False
6,scenario1,RandomAgent,70,3,0,up,0,False
6,scenario1,RandomAgent,71,3,0,collect,0,False
6,scenario1,RandomAgent,72,3,1,right,0,False
6,scenario1,RandomAgent,73,2,1,up,0,False
6,scenario1,RandomAgent,74,2,0,left,0,False
6,scenario1,RandomAgent,75,2,0,left,0,False
6,scenario1,RandomAgent,76,3,0,down,0,False
6,scenario1,RandomAgent,77,3,0,left,0,False
6,scenario1,RandomAgent,78,3,1,right,0,False
6,scenario1,RandomAgent,79,2,1,up,0,False
6,scenario1,RandomAgent,80,3,1,down,0,False
6,scenario1,RandomAgent,81,3,2,right,0,False
6,scenario1,RandomAgent,82,3,3,right,0,False
6,scenario1,RandomAgent,83,3,4,right,0,False
6,scenario1,RandomAgent,84,4,4,down,0,False
6,scenario1,RandomAgent,85,3,4,up,0,False
6,scenario1,RandomAgent,86,3,4,right,0,False
6,scenario1,RandomAgent,87,3,4,collect,0,False
6,scenario1,RandomAgent,88,3,3,left,0,False
6,scenario1,RandomAgent,89,2,3,up,0,False
6,scenario1,RandomAgent,90,2,3,collect,0,False
6,scenario1,RandomAgent,91,2,3,collect,0,False
6,scenario1,RandomAgent,92,2,4,right,0,False
6,scenario1,RandomAgent,93,3,4,down,0,False
6,scenario1,RandomAgent,94,3,4,collect,0,False
6,scenario1,RandomAgent,95,3,4,collect,0,False
6,scenario1,RandomAgent,96,4,4,down,0,False
6,scenario1,RandomAgent,97,4,3,left,0,False
6,scenario1,RandomAgent,98,4,3,collect,0,False
6,scenario1,RandomAgent,99,4,3,down,0,False
6,scenario1,RandomAgent,100,4,4,right,0,False
6,scenario1,RandomAgent,101,4,3,left,0,False
6,scenario1,RandomAgent,102,4,4,right,0,False
6,scenario1,RandomAgent,103,4,4,right,0,False
6,scenario1,RandomAgent,104,4,4,right,0,False
6,scenario1,RandomAgent,105,4,3,left,0,False
6,scenario1,RandomAgent,106,4,2,left,0,False
6,scenario1,RandomAgent,107,4,2,collect,0,False
6,scenario1,RandomAgent,108,4,1,left,0,False
6,scenario1,RandomAgent,109,4,1,collect,0,False
6,scenario1,RandomAgent,110,4,0,left,0,False
6,scenario1,RandomAgent,111,4,0,collect,0,False
6,scenario1,RandomAgent,112,4,0,left,0,False
6,scenario1,RandomAgent,113,3,0,up,0,False
6,scenario1,RandomAgent,114,3,0,collect,0,False
6,scenario1,RandomAgent,115,4,0,down,0,False
6,scenario1,RandomAgent,116,4,0,collect,0,False
6,scenario1,RandomAgent,117,3,0,up,0,False
6,scenario1,RandomAgent,118,3,1,right,0,False
6,scenario1,RandomAgent,119,3,2,right,0,False
6,scenario1,RandomAgent,120,3,1,left,0,False
6,scenario1,RandomAgent,121,4,1,down,0,False
6,scenario1,RandomAgent,122,4,0,left,0,False
6,scenario1,RandomAgent,123,4,0,left,0,False
6,scenario1,RandomAgent,124,4,1,right,0,False
6,scenario1,RandomAgent,125,3,1,up,0,False
6,scenario1,RandomAgent,126,3,1,collect,0,False
6,scenario1,RandomAgent,127,3,0,left,0,False
6,scenario1,RandomAgent,128,3,1,right,0,False
6,scenario1,RandomAgent,129,3,0,left,0,False
6,scenario1,RandomAgent,130,3,0,collect,0,False
6,scenario1,RandomAgent,131,2,0,up,0,False
6,scenario1,RandomAgent,132,1,0,up,0,False
6,scenario1,RandomAgent,133,0,0,up,0,False
6,scenario1,RandomAgent,134,0,0,collect,0,False
6,scenario1,RandomAgent,135,0,0,up,0,False
6,scenario1,RandomAgent,136,1,0,down,0,False
6,scenario1,RandomAgent,137,0,0,up,0,False
6,scenario1,RandomAgent,138,0,0,up,0,False
6,scenario1,RandomAgent,139,0,0,collect,0,False
6,scenario1,RandomAgent,140,0,0,collect,0,False
6,scenario1,RandomAgent,141,0,0,up,0,False
6,scenario1,RandomAgent,142,0,0,left,0,False
6,scenario1,RandomAgent,143,0,0,collect,0,False
6,scenario1,RandomAgent,144,0,1,right,0,False
6,scenario1,RandomAgent,145,0,0,left,0,False
6,scenario1,RandomAgent,146,0,0,up,0,False
6,scenario1,RandomAgent,147,0,0,left,0,False
6,scenario1,RandomAgent,148,0,0,up,0,False
6,scenario1,RandomAgent,149,0,0,left,0,False
6,scenario1,RandomAgent,150,0,0,up,0,False
6,scenario1,RandomAgent,151,0,0,left,0,False
6,scenario1,RandomAgent,152,0,0,left,0,False
6,scenario1,RandomAgent,153,0,1,right,0,False
6,scenario1,RandomAgent,154,0,2,right,0,False
6,scenario1,RandomAgent,155,0,2,collect,0,False
6,scenario1,RandomAgent,156,0,3,right,0,False
6,scenario1,RandomAgent,157,0,3,collect,1,False
6,scenario1,RandomAgent,158,0,3,collect,1,False
6,scenario1,RandomAgent,159,1,3,down,1,False
6,scenario1,RandomAgent,160,1,4,right,1,False
6,scenario1,RandomAgent,161,1,4,collect,1,False
6,scenario1,RandomAgent,162,1,4,collect,1,False
6,scenario1,RandomAgent,163,1,4,collect,1,False
6,scenario1,RandomAgent,164,1,4,right,1,False
6,scenario1,RandomAgent,165,1,4,collect,1,False
6,scenario1,RandomAgent,166,1,4,right,1,False
6,scenario1,RandomAgent,167,0,4,up,1,True
7,scenario1,RandomAgent,0,0,0,collect,0,False
7,scenario1,RandomAgent,1,0,0,collect,0,False
7,scenario1,RandomAgent,2,0,0,left,0,False
7,scenario1,RandomAgent,3,0,0,left,0,False
7,scenario1,RandomAgent,4,0,1,right,0,False
7,scenario1,RandomAgent,5,0,2,right,0,False
7,scenario1,RandomAgent,6,0,1,left,0,False
7,scenario1,RandomAgent,7,0,1,up,0,False
7,scenario1,RandomAgent,8,0,2,right,0,False
7,scenario1,RandomAgent,9,0,1,left,0,False
7,scenario1,RandomAgent,10,0,1,collect,0,False
7,scenario1,RandomAgent,11,0,1,collect,0,False
7,scenario1,RandomAgent,12,0,2,right,0,False
7,scenario1,RandomAgent,13,0,2,up,0,False
7,scenario1,RandomAgent,14,0,1,left,0,False
7,scenario1,RandomAgent,15,0,2,right,0,False
7,scenario1,RandomAgent,16,1,2,down,0,False
7,scenario1,RandomAgent,17,0,2,up,0,False
7,scenario1,RandomAgent,18,0,3,right,0,False
7,scenario1,RandomAgent,19,1,3,down,0,False
7,scenario1,RandomAgent,20,0,3,up,0,False
7,scenario1,RandomAgent,21,0,3,up,0,False
7,scenario1,RandomAgent,22,1,3,down,0,False
7,scenario1,RandomAgent,23,1,2,left,0,False
7,scenario1,RandomAgent,24,1,2,collect,0,False
7,scenario1,RandomAgent,25,0,2,up,0,False
7,scenario1,RandomAgent,26,0,3,right,0,False
7,scenario1,RandomAgent,27,0,2,left,0,False
7,scenario1,RandomAgent,28,0,2,collect,0,False
7,scenario1,RandomAgent,29,0,3,right,0,False
7,scenario1,RandomAgent,30,1,3,down,0,False
7,scenario1,RandomAgent,31,1,4,right,0,False
7,scenario1,RandomAgent,32,2,4,down,0,False
7,scenario1,RandomAgent,33,2,3,left,0,False
7,scenario1,RandomAgent,34,2,3,collect,0,False
7,scenario1,RandomAgent,35,1,3,up,0,False
7,scenario1,RandomAgent,36,1,3,collect,0,False
7,scenario1,RandomAgent,37,1,3,collect,0,False
7,scenario1,RandomAgent,38,1,3,collect,0,False
7,scenario1,RandomAgent,39,1,2,left,0,False
7,scenario1,RandomAgent,40,1,2,collect,0,False
7,scenario1,RandomAgent,41,2,2,down,0,False
7,scenario1,RandomAgent,42,2,3,right,0,False
7,scenario1,RandomAgent,43,2,2,left,0,False
7,scenario1,RandomAgent,44,2,2,collect,0,False
7,scenario1,RandomAgent,45,2,2,collect,0,False
7,scenario1,RandomAgent,46,2,1,left,0,False
7,scenario1,RandomAgent,47,2,0,left,0,False
7,scenario1,RandomAgent,48,2,0,left,0,False
7,scenario1,RandomAgent,49,1,0,up,0,False
7,scenario1,RandomAgent,50,1,1,right,0,False
7,scenario1,RandomAgent,51,1,1,collect,0,False
7,scenario1,RandomAgent,52,1,0,left,0,False
7,scenario1,RandomAgent,53,2,0,down,0,False
7,scenario1,RandomAgent,54,2,1,right,0,False
7,scenario1,RandomAgent,55,1,1,up,0,False
7,scenario1,RandomAgent,56,1,0,left,0,False
7,scenario1,RandomAgent,57,1,0,collect,0,False
7,scenario1,RandomAgent,58,1,1,right,0,False
7,scenario1,RandomAgent,59,1,2,right,0,False
7,scenario1,RandomAgent,60,1,3,right,0,False
7,scenario1,RandomAgent,61,1,2,left,0,False
7,scenario1,RandomAgent,62,1,2,collect,0,False
7,scenario1,RandomAgent,63,1,3,right,0,False
7,scenario1,RandomAgent,64,1,4,right,0,False
7,scenario1,RandomAgent,65,1,4,collect,0,False
7,scenario1,RandomAgent,66,2,4,down,0,False
7,scenario1,RandomAgent,67,2,4,right,0,False
7,scenario1,RandomAgent,68,2,3,left,0,False
7,scenario1,RandomAgent,69,2,3,collect,0,False
7,scenario1,RandomAgent,70,3,3,down,0,False
7,scenario1,RandomAgent,71,3,4,right,0,False
7,scenario1,RandomAgent,72,3,4,right,0,False
7,scenario1,RandomAgent,73,3,3,left,0,False
7,scenario1,RandomAgent,74,3,2,left,0,False
7,scenario1,RandomAgent,75,3,3,right,0,False
7,scenario1,RandomAgent,76,3,4,right,0,False
7,scenario1,RandomAgent,77,3,4,collect,0,False
7,scenario1,RandomAgent,78,4,4,down,0,False
7,scenario1,RandomAgent,79,4,3,left,0,False
7,scenario1,RandomAgent,80,3,3,up,0,False
7,scenario1,RandomAgent,81,2,3,up,0,False
7,scenario1,RandomAgent,82,2,3,collect,0,False
7,scenario1,RandomAgent,83,2,4,right,0,False
7,scenario1,RandomAgent,84,1,4,up,0,False
7,scenario1,RandomAgent,85,1,4,collect,0,False
7,scenario1,RandomAgent,86,2,4,down,0,False
7,scenario1,RandomAgent,87,2,4,right,0,False
7,scenario1,RandomAgent,88,2,3,left,0,False
7,scenario1,RandomAgent,89,1,3,up,0,False
7,scenario1,RandomAgent,90,1,2,left,0,False
7,scenario1,RandomAgent,91,1,3,right,0,False
7,scenario1,RandomAgent,92,0,3,up,0,False
7,scenario1,RandomAgent,93,0,4,right,0,False
7,scenario1,RandomAgent,94,1,4,down,0,False
7,scenario1,RandomAgent,95,1,4,right,0,False
7,scenario1,RandomAgent,96,1,4,right,0,False
7,scenario1,RandomAgent,97,0,4,up,0,False
7,scenario1,RandomAgent,98,0,4,right,0,False
7,scenario1,RandomAgent,99,0,3,left,0,False
7,scenario1,RandomAgent,100,0,4,right,0,False
7,scenario1,RandomAgent,101,0,4,right,0,False
7,scenario1,RandomAgent,102,0,4,collect,0,False
7,scenario1,RandomAgent,103,0,3,left,0,False
7,scenario1,RandomAgent,104,0,2,left,0,False
7,scenario1,RandomAgent,105,0,1,left,0,False
7,scenario1,RandomAgent,106,0,1,up,0,False
7,scenario1,RandomAgent,107,1,1,down,0,False
7,scenario1,RandomAgent,108,2,1,down,0,False
7,scenario1,RandomAgent,109,3,1,down,0,False
7,scenario1,RandomAgent,110,3,0,left,0,False
7,scenario1,RandomAgent,111,4,0,down,0,False
7,scenario1,RandomAgent,112,4,1,right,0,False
7,scenario1,RandomAgent,113,3,1,up,0,False
7,scenario1,RandomAgent,114,2,1,up,0,False
7,scenario1,RandomAgent,115,2,2,right,0,False
7,scenario1,RandomAgent,116,2,1,left,0,False
7,scenario1,RandomAgent,117,2,0,left,0,False
7,scenario1,RandomAgent,118,3,0,down,0,False
7,scenario1,RandomAgent,119,3,0,left,0,False
7,scenario1,RandomAgent,120,3,0,collect,0,False
7,scenario1,RandomAgent,121,3,1,right,0,False
7,scenario1,RandomAgent,122,3,1,collect,0,False
7,scenario1,RandomAgent,123,3,1,collect,0,False
7,scenario1,RandomAgent,124,2,1,up,0,False
7,scenario1,RandomAgent,125,2,2,right,0,False
7,scenario1,RandomAgent,126,2,2,collect,0,False
7,scenario1,RandomAgent,127,2,2,collect,0,False
7,scenario1,RandomAgent,128,2,1,left,0,False
7,scenario1,RandomAgent,129,2,0,left,0,False
7,scenario1,RandomAgent,130,2,0,left,0,False
7,scenario1,RandomAgent,131,2,0,left,0,False
7,scenario1,RandomAgent,132,2,0,collect,0,False
7,scenario1,RandomAgent,133,2,1,right,0,False
7,scenario1,RandomAgent,134,3,1,down,0,False
7,scenario1,RandomAgent,135,2,1,up,0,False
7,scenario1,RandomAgent,136,1,1,up,0,False
7,scenario1,RandomAgent,137,1,2,right,0,False
7,scenario1,RandomAgent,138,0,2,up,0,False
7,scenario1,RandomAgent,139,0,2,up,0,False
7,scenario1,RandomAgent,140,0,3,right,0,False
7,scenario1,RandomAgent,141,1,3,down,0,False
7,scenario1,RandomAgent,142,1,4,right,0,False
7,scenario1,RandomAgent,143,2,4,down,0,False
7,scenario1,RandomAgent,144,1,4,up,0,False
7,scenario1,RandomAgent,145,1,4,collect,0,False
7,scenario1,RandomAgent,146,1,3,left,0,False
7,scenario1,RandomAgent,147,2,3,down,0,False
7,scenario1,RandomAgent,148,2,2,left,0,False
7,scenario1,RandomAgent,149,2,3,right,0,False
7,scenario1,RandomAgent,150,3,3,down,0,False
7,scenario1,RandomAgent,151,3,3,collect,0,False
7,scenario1,RandomAgent,152,3,3,collect,0,False
7,scenario1,RandomAgent,153,4,3,down,0,False
7,scenario1,RandomAgent,154,4,3,collect,0,False
7,scenario1,RandomAgent,155,4,2,left,0,False
7,scenario1,RandomAgent,156,4,2,down,0,False
7,scenario1,RandomAgent,157,3,2,up,0,False
7,scenario1,RandomAgent,158,3,2,collect,0,False
7,scenario1,RandomAgent,159,3,2,collect,0,False
7,scenario1,RandomAgent,160,4,2,down,0,False
7,scenario1,RandomAgent,161,3,2,up,0,False
7,scenario1,RandomAgent,162,2,2,up,0,False
7,scenario1,RandomAgent,163,2,1,left,0,False
7,scenario1,RandomAgent,164,1,1,up,0,False
7,scenario1,RandomAgent,165,0,1,up,0,False
7,scenario1,RandomAgent,166,0,1,collect,0,False
7,scenario1,RandomAgent,167,0,0,left,0,False
7,scenario1,RandomAgent,168,1,0,down,0,False
7,scenario1,RandomAgent,169,2,0,down,0,False
7,scenario1,RandomAgent,170,2,1,right,0,False
7,scenario1,RandomAgent,171,2,1,collect,0,False
7,scenario1,RandomAgent,172,2,0,left,0,False
7,scenario1,RandomAgent,173,2,0,left,0,False
7,scenario1,RandomAgent,174,1,0,up,0,False
7,scenario1,RandomAgent,175,1,0,left,0,False
7,scenario1,RandomAgent,176,1,0,collect,0,False
7,scenario1,RandomAgent,177,1,1,right,0,False
7,scenario1,RandomAgent,178,2,1,down,0,False
7,scenario1,RandomAgent,179,2,1,collect,0,False
7,scenario1,RandomAgent,180,2,2,right,0,False
7,scenario1,RandomAgent,181,2,2,collect,0,False
7,scenario1,RandomAgent,182,1,2,up,0,False
7,scenario1,RandomAgent,183,0,2,up,0,False
7,scenario1,RandomAgent,184,0,2,collect,0,False
7,scenario1,RandomAgent,185,0,3,right,0,False
7,scenario1,RandomAgent,186,0,3,up,0,False
7,scenario1,RandomAgent,187,0,4,right,0,False
7,scenario1,RandomAgent,188,0,4,collect,0,False
7,scenario1,RandomAgent,189,1,4,down,0,False
7,scenario1,RandomAgent,190,1,4,collect,0,False
7,scenario1,RandomAgent,191,0,4,up,0,False
7,scenario1,RandomAgent,192,1,4,down,0,False
7,scenario1,RandomAgent,193,1,4,right,0,False
7,scenario1,RandomAgent,194,0,4,up,0,False
7,scenario1,RandomAgent,195,0,4,collect,0,False
7,scenario1,RandomAgent,196,0,4,right,0,False
7,scenario1,RandomAgent,197,1,4,down,0,False
7,scenario1,RandomAgent,198,1,3,left,0,False
7,scenario1,RandomAgent,199,1,4,right,0,True
8,scenario1,RandomAgent,0,0,0,up,0,False
8,scenario1,RandomAgent,1,0,1,right,0,False
8,scenario1,RandomAgent,2,0,0,left,0,False
8,scenario1,RandomAgent,3,0,0,up,0,False
8,scenario1,RandomAgent,4,0,1,right,0,False
8,scenario1,RandomAgent,5,0,1,up,0,False
8,scenario1,RandomAgent,6,0,2,right,0,False
8,scenario1,RandomAgent,7,0,3,right,0,False
8,scenario1,RandomAgent,8,0,3,up,0,False
8,scenario1,RandomAgent,9,0,3,collect,1,False
8,scenario1,RandomAgent,10,0,2,left,1,False
8,scenario1,RandomAgent,11,0,2,collect,1,False
8,scenario1,RandomAgent,12,0,2,up,1,False
8,scenario1,RandomAgent,13,1,2,down,1,False
8,scenario1,RandomAgent,14,2,2,down,1,False
8,scenario1,RandomAgent,15,2,2,collect,1,False
8,scenario1,RandomAgent,16,1,2,up,1,False
8,scenario1,RandomAgent,17,2,2,down,1,False
8,scenario1,RandomAgent,18,2,3,right,1,False
8,scenario1,RandomAgent,19,3,3,down,1,False
8,scenario1,RandomAgent,20,3,2,left,1,False
8,scenario1,RandomAgent,21,3,1,left,1,False
8,scenario1,RandomAgent,22,4,1,down,1,False
8,scenario1,RandomAgent,23,3,1,up,1,False
8,scenario1,RandomAgent,24,3,2,right,1,False
8,scenario1,RandomAgent,25,3,1,left,1,False
8,scenario1,RandomAgent,26,2,1,up,1,False
8,scenario1,RandomAgent,27,3,1,down,1,False
8,scenario1,RandomAgent,28,2,1,up,1,False
8,scenario1,RandomAgent,29,2,2,right,1,False
8,scenario1,RandomAgent,30,3,2,down,1,False
8,scenario1,RandomAgent,31,3,2,collect,1,False
8,scenario1,RandomAgent,32,3,1,left,1,False
8,scenario1,RandomAgent,33,4,1,down,1,False
8,scenario1,RandomAgent,34,3,1,up,1,False
8,scenario1,RandomAgent,35,3,2,right,1,False
8,scenario1,RandomAgent,36,2,2,up,1,False
8,scenario1,RandomAgent,37,2,3,right,1,False
8,scenario1,RandomAgent,38,2,2,left,1,False
8,scenario1,RandomAgent,39,2,3,right,1,False
8,scenario1,RandomAgent,40,3,3,down,1,False
8,scenario1,RandomAgent,41,3,2,left,1,False
8,scenario1,RandomAgent,42,3,2,collect,1,False
8,scenario1,RandomAgent,43,3,2,collect,1,False
8,scenario1,RandomAgent,44,3,1,left,1,False
8,scenario1,RandomAgent,45,2,1,up,1,False
8,scenario1,RandomAgent,46,3,1,down,1,False
8,scenario1,RandomAgent,47,4,1,down,1,False
8,scenario1,RandomAgent,48,4,2,right,1,False
8,scenario1,RandomAgent,49,3,2,up,1,False
8,scenario1,RandomAgent,50,3,1,left,1,False
8,scenario1,RandomAgent,51,2,1,up,1,False
8,scenario1,RandomAgent,52,2,0,left,1,False
8,scenario1,RandomAgent,53,2,0,left,1,False
8,scenario1,RandomAgent,54,3,0,down,1,False
8,scenario1,RandomAgent,55,3,0,left,1,False
8,scenario1,RandomAgent,56,2,0,up,1,False
8,scenario1,RandomAgent,57,3,0,down,1,False
8,scenario1,RandomAgent,58,3,0,left,1,False
8,scenario1,RandomAgent,59,3,0,left,1,False
8,scenario1,RandomAgent,60,4,0,down,1,False
8,scenario1,RandomAgent,61,3,0,up,1,False
8,scenario1,RandomAgent,62,3,0,left,1,False
8,scenario1,RandomAgent,63,3,0,left,1,False
8,scenario1,RandomAgent,64,3,0,collect,1,False
8,scenario1,RandomAgent,65,3,0,collect,1,False
8,scenario1,RandomAgent,66,4,0,down,1,False
8,scenario1,RandomAgent,67,4,1,right,1,False
8,scenario1,RandomAgent,68,4,1,collect,1,False
8,scenario1,RandomAgent,69,4,1,collect,1,False
8,scenario1,RandomAgent,70,4,1,down,1,False
8,scenario1,RandomAgent,71,4,1,down,1,False
8,scenario1,RandomAgent,72,4,0,left,1,False
8,scenario1,RandomAgent,73,4,0,left,1,False
8,scenario1,RandomAgent,74,4,0,down,1,False
8,scenario1,RandomAgent,75,4,0,left,1,False
8,scenario1,RandomAgent,76,4,0,collect,1,False
8,scenario1,RandomAgent,77,4,1,right,1,False
8,scenario1,RandomAgent,78,4,0,left,1,False
8,scenario1,RandomAgent,79,4,1,right,1,False
8,scenario1,RandomAgent,80,3,1,up,1,False
8,scenario1,RandomAgent,81,3,2,right,1,False
8,scenario1,RandomAgent,82,3,1,left,1,False
8,scenario1,RandomAgent,83,2,1,up,1,False
8,scenario1,RandomAgent,84,2,1,collect,1,False
8,scenario1,RandomAgent,85,2,2,right,1,False
8,scenario1,RandomAgent,86,3,2,down,1,False
8,scenario1,RandomAgent,87,4,2,down,1,False
8,scenario1,RandomAgent,88,4,1,left,1,False
8,scenario1,RandomAgent,89,4,1,collect,1,False
8,scenario1,RandomAgent,90,4,2,right,1,False
8,scenario1,RandomAgent,91,3,2,up,1,False
8,scenario1,RandomAgent,92,4,2,down,1,False
8,scenario1,RandomAgent,93,4,2,down,1,False
8,scenario1,RandomAgent,94,4,3,right,1,False
8,scenario1,RandomAgent,95,4,3,down,1,False
8,scenario1,RandomAgent,96,4,2,left,1,False
8,scenario1,RandomAgent,97,3,2,up,1,False
8,scenario1,RandomAgent,98,4,2,down,1,False
8,scenario1,RandomAgent,99,3,2,up,1,False
8,scenario1,RandomAgent,100,2,2,up,1,False
8,scenario1,RandomAgent,101,2,3,right,1,False
8,scenario1,RandomAgent,102,2,3,collect,1,False
8,scenario1,RandomAgent,103,2,4,right,1,False
8,scenario1,RandomAgent,104,2,4,collect,1,False
8,scenario1,RandomAgent,105,2,4,collect,1,False
8,scenario1,RandomAgent,106,1,4,up,1,False
8,scenario1,RandomAgent,107,0,4,up,1,True
9,scenario1,RandomAgent,0,1,0,down,0,False
9,scenario1,RandomAgent,1,1,0,left,0,False
9,scenario1,RandomAgent,2,1,1,right,0,False
9,scenario1,RandomAgent,3,2,1,down,0,False
9,scenario1,RandomAgent,4,3,1,down,0,False
9,scenario1,RandomAgent,5,2,1,up,0,False
9,scenario1,RandomAgent,6,2,2,right,0,False
9,scenario1,RandomAgent,7,2,2,collect,0,False
9,scenario1,RandomAgent,8,3,2,down,0,False
9,scenario1,RandomAgent,9,3,2,collect,0,False
9,scenario1,RandomAgent,10,2,2,up,0,False
9,scenario1,RandomAgent,11,2,3,right,0,False
9,scenario1,RandomAgent,12,1,3,up,0,False
9,scenario1,RandomAgent,13,1,4,right,0,False
9,scenario1,RandomAgent,14,1,4,right,0,False
9,scenario1,RandomAgent,15,1,3,left,0,False
9,scenario1,RandomAgent,16,0,3,up,0,False
9,scenario1,RandomAgent,17,0,2,left,0,False
9,scenario1,RandomAgent,18,1,2,down,0,False
9,scenario1,RandomAgent,19,2,2,down,0,False
9,scenario1,RandomAgent,20,1,2,up,0,False
9,scenario1,RandomAgent,21,1,3,right,0,False
9,scenario1,RandomAgent,22,1,2,left,0,False
9,scenario1,RandomAgent,23,0,2,up,0,False
9,scenario1,RandomAgent,24,0,1,left,0,False
9,scenario1,RandomAgent,25,0,1,up,0,False
9,scenario1,RandomAgent,26,1,1,down,0,False
9,scenario1,RandomAgent,27,0,1,up,0,False
9,scenario1,RandomAgent,28,0,1,collect,0,False
9,scenario1,RandomAgent,29,0,2,right,0,False
9,scenario1,RandomAgent,30,0,1,left,0,False
9,scenario1,RandomAgent,31,0,1,up,0,False
9,scenario1,RandomAgent,32,0,2,right,0,False
9,scenario1,RandomAgent,33,0,2,collect,0,False
9,scenario1,RandomAgent,34,1,2,down,0,False
9,scenario1,RandomAgent,35,1,3,right,0,False
9,scenario1,RandomAgent,36,1,3,collect,0,False
9,scenario1,RandomAgent,37,1,2,left,0,False
9,scenario1,RandomAgent,38,1,2,collect,0,False
9,scenario1,RandomAgent,39,0,2,up,0,False
9,scenario1,RandomAgent,40,0,3,right,0,False
9,scenario1,RandomAgent,41,0,3,collect,1,False
9,scenario1,RandomAgent,42,0,3,up,1,False
9,scenario1,RandomAgent,43,0,3,collect,1,False
9,scenario1,RandomAgent,44,0,3,collect,1,False
9,scenario1,RandomAgent,45,0,4,right,1,True
10,scenario1,RandomAgent,0,0,0,up,0,False
10,scenario1,RandomAgent,1,1,0,down,0,False
10,scenario1,RandomAgent,2,0,0,up,0,False
10,scenario1,RandomAgent,3,0,0,collect,0,False
10,scenario1,RandomAgent,4,0,0,collect,0,False
10,scenario1,RandomAgent,5,0,0,left,0,False
10,scenario1,RandomAgent,6,1,0,down,0,False
10,scenario1,RandomAgent,7,1,1,right,0,False
10,scenario1,RandomAgent,8,1,2,right,0,False
10,scenario1,RandomAgent,9,1,1,left,0,False
10,scenario1,RandomAgent,10,1,0,left,0,False
10,scenario1,RandomAgent,11,1,1,right,0,False
10,scenario1,RandomAgent,12,1,2,right,0,False
10,scenario1,RandomAgent,13,0,2,up,0,False
10,scenario1,RandomAgent,14,0,3,right,0,False
10,scenario1,RandomAgent,15,0,3,up,0,False
10,scenario1,RandomAgent,16,0,3,up,0,False
10,scenario1,RandomAgent,17,0,2,left,0,False
